,algorithm,mse train,mse val,init zero,iterations,time,lr method,lr,b,model
90,gradient,186.59963793920542,227.6113443437733,False,1000,3.791914939880371,LearningRate,1e-06,,default_tfidf
91,gradient,188.07338934729887,228.28893325955414,False,95,0.37056684494018555,Decay,1e-06,0.1,default_tfidf
104,gradient,183.24117257741656,228.75640210084495,False,1,0.00738978385925293,Momentum,1e-07,0.7,default_tfidf
108,gradient,179.51745675334527,229.6182129055165,0.0,1.0,0.008556127548217773,Momentum,1e-07,0.999,default_top160
93,gradient,183.9697536733547,229.78704480794042,0.0,930.0,3.2253596782684326,Decay,1e-06,0.01,default_top160
93,gradient,188.19672273321507,230.27608752549125,0.0,949.0,4.073087215423584,Decay,1e-06,0.01,only_children_text
108,gradient,176.94737281213986,230.90248285002528,0.0,1.0,0.00794076919555664,Momentum,1e-07,0.999,only_children_text
107,gradient,310.20325505563727,235.04346539091617,0.0,1000.0,0.2166752815246582,Momentum,1e-07,0.9,only_children_square
107,gradient,310.20325505563727,235.04346539091617,0.0,1000.0,0.2166752815246582,Momentum,1e-07,0.9,only_children_square
91,gradient,196.53513233451986,236.79228288407927,0.0,1000.0,3.6190359592437744,LearningRate,1e-06,,default_top160
104,gradient,195.5129679708295,243.1955583764226,0.0,1000.0,4.602589130401611,Decay,1e-07,0.0005,square
103,gradient,192.8509260531389,244.32298520834098,0.0,593.0,2.656182050704956,Decay,1e-07,0.0001,default_noroot
102,gradient,199.26284538149528,246.99065621875553,0.0,8.0,0.03257608413696289,Decay,1e-07,0.01,only_children_text
97,gradient,191.07720557864346,250.32291279048792,0.0,1000.0,4.031028985977173,Momentum,1e-06,0.8,square
108,gradient,327.4936989545357,250.97900747220615,0.0,1000.0,0.2083570957183838,Momentum,1e-07,0.999,only_children_square
108,gradient,327.4936989545357,250.97900747220615,0.0,1000.0,0.2083570957183838,Momentum,1e-07,0.999,only_children_square
101,gradient,204.82304935802767,251.63117079557233,0.0,1.0,0.007919788360595703,Decay,1e-07,0.1,default_noroot
92,gradient,205.82006106303533,255.44374510264922,0.0,100.0,0.4724617004394531,Decay,1e-06,0.1,default_noroot
104,gradient,334.88261422347796,256.9621337562585,0.0,1000.0,0.20849823951721191,Decay,1e-07,0.0005,only_children_square
104,gradient,334.88261422347796,256.9621337562585,0.0,1000.0,0.20849823951721191,Decay,1e-07,0.0005,only_children_square
96,gradient,209.6331771408237,260.7298975227249,0.0,1000.0,3.7264678478240967,Momentum,1e-06,0.7,square
106,gradient,216.7985461720649,261.4444559710141,0.0,1.0,0.007522106170654297,Momentum,1e-07,0.8,only_children_text
100,gradient,214.88814982506312,262.23313083970334,0.0,1000.0,4.200556039810181,LearningRate,1e-07,,only_children_text
107,gradient,216.7425364768875,265.644154546736,0.0,1.0,0.009511947631835938,Momentum,1e-07,0.9,default_top160
102,gradient,222.84266478882805,267.6124104297424,0.0,495.0,2.169710874557495,Decay,1e-07,0.01,square
101,gradient,218.3381389415453,270.6628669847423,0.0,1.0,0.010411977767944336,Decay,1e-07,0.1,only_children_text
102,gradient,218.66116679503406,277.1215725149406,0.0,13.0,0.054953813552856445,Decay,1e-07,0.01,default_top160
94,gradient,222.4126471205872,277.1668862567942,0.0,1000.0,4.707985877990723,Decay,1e-06,0.0001,only_children_text
95,gradient,229.65852364177383,278.1025481018056,0.0,1000.0,3.9327330589294434,Decay,1e-06,0.0005,default_noroot
83,gradient,219.29834417383853,279.24158590641537,0.0,1000.0,3.6703710556030273,Decay,0.0001,0.1,square
108,gradient,251.6522887235181,293.418245777084,0.0,1000.0,4.269594192504883,Momentum,1e-07,0.999,square
104,gradient,240.66119558187305,294.5744517797523,0.0,391.0,1.537665843963623,Decay,1e-07,0.0005,default_top160
102,gradient,241.92583699952928,298.73651109359776,0.0,1000.0,0.7151389122009277,Decay,1e-07,0.01,len_top50
102,gradient,332.1637362139753,321.30095877282014,0.0,1000.0,1.0705571174621582,Decay,1e-07,0.01,most_important_features
103,gradient,320.49592912378404,351.3434427334913,0.0,1000.0,4.604659080505371,Decay,1e-07,0.0001,square
106,gradient,341.8486414881258,374.4991168135527,0.0,1000.0,4.703479051589966,Momentum,1e-07,0.8,square
92,gradient,520.6641416263535,393.33127488492124,0.0,1000.0,0.20258092880249023,Decay,1e-06,0.1,only_children_square
92,gradient,520.6641416263535,393.33127488492124,0.0,1000.0,0.20258092880249023,Decay,1e-06,0.1,only_children_square
103,gradient,521.7911483944771,395.72889357110415,0.0,1000.0,0.9598817825317383,Decay,1e-07,0.0001,most_important_features
14,gradient,457.2503087990353,479.03217562037094,1.0,1000.0,0.20151805877685547,Decay,0.001,0.0005,only_children_square
14,gradient,457.2503087990353,479.03217562037094,1.0,1000.0,0.20151805877685547,Decay,0.001,0.0005,only_children_square
101,gradient,431.70859964965655,507.9559141057768,0.0,1000.0,0.8012471199035645,Decay,1e-07,0.1,len_top50
100,gradient,502.41656928332736,510.95654541336654,0.0,1000.0,3.895998954772949,LearningRate,1e-07,,square
104,gradient,754.2598788226637,569.662619693206,0.0,1000.0,0.9450857639312744,Decay,1e-07,0.0005,most_important_features
105,gradient,593.850386174451,589.3500025832735,0.0,1000.0,4.8446571826934814,Momentum,1e-07,0.7,square
101,gradient,543.1237930685578,625.4393755635726,0.0,1000.0,0.1840200424194336,Decay,1e-07,0.1,children_sentiment
101,gradient,842.7305530770216,644.5225617081275,0.0,187.0,0.040441036224365234,Decay,1e-07,0.1,only_children_square
101,gradient,842.7305530770216,644.5225617081275,0.0,187.0,0.040441036224365234,Decay,1e-07,0.1,only_children_square
107,gradient,654.729043155927,649.4641495125536,0.0,1000.0,5.006093978881836,Momentum,1e-07,0.9,square
92,gradient,964.8819451554732,748.4132728995132,0.0,1000.0,0.8610072135925293,Decay,1e-06,0.1,most_important_features
92,gradient,957.2632689116107,921.4038308941912,0.0,1000.0,3.8752572536468506,Decay,1e-06,0.1,square
101,gradient,6626.340990496905,7569.3104277317025,0.0,1000.0,0.6745078563690186,Decay,1e-07,0.1,stopwords_len_top50
101,gradient,10021.226101847285,11539.03238727619,0.0,1000.0,0.2947728633880615,Decay,1e-07,0.1,children_sentiment_top10
101,gradient,13089.273873399472,15289.956540080699,0.0,1000.0,0.7734148502349854,Decay,1e-07,0.1,most_important_features
29,gradient,87665278055.97916,83895660729.39835,1.0,1000.0,0.2310948371887207,Decay,0.0001,0.1,children_sentiment
29,gradient,206143972877.6257,217766631807.54364,1.0,1000.0,0.8590567111968994,Decay,0.0001,0.1,stopwords_len_top50
29,gradient,12375750231446.16,13670923215770.158,1.0,1000.0,0.7917628288269043,Decay,0.0001,0.1,len_top50
29,gradient,15014530540991.84,18981667757156.16,1.0,1000.0,0.7077960968017578,Decay,0.0001,0.1,most_important_features
29,gradient,28978185816172.29,31295561781258.492,1.0,1000.0,0.29134225845336914,Decay,0.0001,0.1,children_sentiment_top10
67,gradient,9.160655897249051e+20,6.964869834982723e+20,0.0,1000.0,0.256986141204834,Decay,0.001,0.0001,only_children_square
67,gradient,9.160655897249051e+20,6.964869834982723e+20,0.0,1000.0,0.256986141204834,Decay,0.001,0.0001,only_children_square
67,gradient,1.1934789515445692e+21,9.075430580123569e+20,0.0,1000.0,3.760817766189575,Decay,0.001,0.0001,square
0,closed-form,2.0332865637741818e+33,9.822096770931242e+32,,,0.0025620460510253906,,,,stopwords_children_50
0,closed-form,1.565840110257956e+33,1.4398152982424782e+33,,,0.007886886596679688,,,,stopwords_len_top50
0,closed-form,5.859995323349346e+45,4.6142793083095046e+45,,,0.0061070919036865234,,,,stopwords_children_120
2,gradient,4.770324308194477e+64,5.0597778391098677e+64,1.0,1000.0,4.034344911575317,Decay,0.01,0.1,square
2,gradient,5.351929327046942e+64,5.629077429986799e+64,1.0,1000.0,0.2042849063873291,Decay,0.01,0.1,only_children_square
2,gradient,5.351929327046942e+64,5.629077429986799e+64,1.0,1000.0,0.2042849063873291,Decay,0.01,0.1,only_children_square
65,gradient,1.667140572236501e+154,1.640266662625941e+154,0.0,1000.0,0.657656192779541,Decay,0.001,0.1,stopwords_len_top50
65,gradient,3.3883513577479306e+154,3.51944484459091e+154,0.0,1000.0,0.8845632076263428,Decay,0.001,0.1,len_top50
65,gradient,5.608437845224104e+154,6.568922606301165e+154,0.0,1000.0,0.27884912490844727,Decay,0.001,0.1,children_sentiment_top10
65,gradient,2.632361298209421e+155,2.526293891404935e+155,0.0,1000.0,0.18149185180664062,Decay,0.001,0.1,children_sentiment
65,gradient,3.015693787965869e+155,3.6081334443791673e+155,0.0,1000.0,0.9394121170043945,Decay,0.001,0.1,most_important_features
13,gradient,2.4835691313106724e+167,1.8882638884991777e+167,1.0,1000.0,0.20167875289916992,Decay,0.001,0.0001,only_children_square
13,gradient,2.4835691313106724e+167,1.8882638884991777e+167,1.0,1000.0,0.20167875289916992,Decay,0.001,0.0001,only_children_square
13,gradient,2.7121971430849367e+167,2.062403937625664e+167,1.0,1000.0,4.031250953674316,Decay,0.001,0.0001,square
10,gradient,1.4704701077913617e+243,1.1180021400067035e+243,1.0,1000.0,0.21226811408996582,LearningRate,0.001,,only_children_square
10,gradient,1.4704701077913617e+243,1.1180021400067035e+243,1.0,1000.0,0.21226811408996582,LearningRate,0.001,,only_children_square
10,gradient,1.6005179567403718e+243,1.2170629058577067e+243,1.0,1000.0,4.092420816421509,LearningRate,0.001,,square
64,gradient,1.4179322923537678e+247,1.0780575061244612e+247,0.0,1000.0,0.22870182991027832,LearningRate,0.001,,only_children_square
64,gradient,1.4179322923537678e+247,1.0780575061244612e+247,0.0,1000.0,0.22870182991027832,LearningRate,0.001,,only_children_square
64,gradient,1.4644851022067618e+247,1.1136210540911849e+247,0.0,1000.0,3.8361239433288574,LearningRate,0.001,,square
41,gradient,3.3088242872860496e+273,1.6509687122527018e+273,1.0,1000.0,0.12759089469909668,Decay,1e-06,0.0005,only_cube
14,gradient,inf,inf,1.0,143.0,0.11398983001708984,Decay,0.001,0.0005,most_important_features
60,gradient,inf,inf,0.0,1.0,0.0018911361694335938,Momentum,0.01,0.7,stopwords_len_top50
61,gradient,inf,inf,0.0,1.0,0.0012989044189453125,Momentum,0.01,0.8,stopwords_len_top50
62,gradient,inf,inf,0.0,1.0,0.001276254653930664,Momentum,0.01,0.9,stopwords_len_top50
16,gradient,inf,inf,1.0,159.0,0.11698389053344727,Momentum,0.001,0.8,most_important_features
57,gradient,inf,inf,0.0,1000.0,0.20353031158447266,Decay,0.01,0.01,only_children_square
63,gradient,inf,inf,0.0,1.0,0.001371145248413086,Momentum,0.01,0.999,stopwords_len_top50
17,gradient,inf,inf,1.0,162.0,0.13817501068115234,Momentum,0.001,0.9,most_important_features
64,gradient,inf,inf,0.0,141.0,0.09760093688964844,LearningRate,0.001,,stopwords_len_top50
18,gradient,inf,inf,1.0,166.0,0.12423396110534668,Momentum,0.001,0.999,most_important_features
66,gradient,inf,inf,0.0,189.0,0.12978005409240723,Decay,0.001,0.01,stopwords_len_top50
67,gradient,inf,inf,0.0,142.0,0.09720301628112793,Decay,0.001,0.0001,stopwords_len_top50
68,gradient,inf,inf,0.0,144.0,0.09259581565856934,Decay,0.001,0.0005,stopwords_len_top50
90,gradient,inf,inf,0.0,1.0,0.0004839897155761719,Momentum,0.0001,0.999,children_sentiment
59,gradient,inf,inf,0.0,97.0,0.0835731029510498,Decay,0.01,0.0005,stopwords_len_top50
58,gradient,inf,inf,0.0,97.0,0.10660290718078613,Decay,0.01,0.0001,stopwords_len_top50
57,gradient,inf,inf,0.0,111.0,0.07099795341491699,Decay,0.01,0.01,stopwords_len_top50
56,gradient,inf,inf,0.0,167.0,0.11071109771728516,Decay,0.01,0.1,stopwords_len_top50
12,gradient,inf,inf,1.0,160.0,0.11044621467590332,Decay,0.001,0.01,most_important_features
11,gradient,inf,inf,1.0,313.0,0.2770671844482422,Decay,0.001,0.1,most_important_features
10,gradient,inf,inf,1.0,142.0,0.10016727447509766,LearningRate,0.001,,most_important_features
8,gradient,inf,inf,1.0,106.0,0.10098528861999512,Momentum,0.01,0.9,most_important_features
6,gradient,inf,inf,1.0,103.0,0.07412290573120117,Momentum,0.01,0.7,most_important_features
4,gradient,inf,inf,1.0,97.0,0.06756186485290527,Decay,0.01,0.0001,most_important_features
13,gradient,inf,inf,1.0,142.0,0.10894107818603516,Decay,0.001,0.0001,most_important_features
3,gradient,inf,inf,1.0,103.0,0.09931111335754395,Decay,0.01,0.01,most_important_features
15,gradient,inf,inf,1.0,156.0,0.13304686546325684,Momentum,0.001,0.7,most_important_features
1,gradient,inf,inf,1.0,97.0,0.12922072410583496,LearningRate,0.01,,most_important_features
91,gradient,inf,inf,0.0,1000.0,0.131148099899292,LearningRate,1e-06,,only_cube
89,gradient,inf,inf,0.0,1.0,0.00045800209045410156,Momentum,0.0001,0.9,children_sentiment
57,gradient,inf,inf,0.0,1000.0,3.8073019981384277,Decay,0.01,0.01,square
55,gradient,inf,inf,0.0,97.0,0.07037186622619629,LearningRate,0.01,,stopwords_len_top50
2,gradient,inf,inf,1.0,130.0,0.11609435081481934,Decay,0.01,0.1,most_important_features
89,gradient,inf,inf,0.0,1.0,0.0018591880798339844,Momentum,0.0001,0.9,len_top50
87,gradient,inf,inf,0.0,1.0,0.0006589889526367188,Momentum,0.0001,0.7,children_sentiment
86,gradient,inf,inf,0.0,293.0,0.05150890350341797,Decay,0.0001,0.0005,children_sentiment
64,gradient,inf,inf,0.0,141.0,0.022919178009033203,LearningRate,0.001,,children_sentiment
63,gradient,inf,inf,0.0,1.0,0.00039696693420410156,Momentum,0.01,0.999,children_sentiment
62,gradient,inf,inf,0.0,1.0,0.0004076957702636719,Momentum,0.01,0.9,children_sentiment
61,gradient,inf,inf,0.0,1.0,0.0004532337188720703,Momentum,0.01,0.8,children_sentiment
60,gradient,inf,inf,0.0,1.0,0.0005140304565429688,Momentum,0.01,0.7,children_sentiment
59,gradient,inf,inf,0.0,98.0,0.021683216094970703,Decay,0.01,0.0005,children_sentiment
58,gradient,inf,inf,0.0,97.0,0.01871490478515625,Decay,0.01,0.0001,children_sentiment
72,gradient,inf,inf,0.0,1.0,0.001458883285522461,Momentum,0.001,0.999,stopwords_len_top50
57,gradient,inf,inf,0.0,111.0,0.023857831954956055,Decay,0.01,0.01,children_sentiment
55,gradient,inf,inf,0.0,97.0,0.015651702880859375,LearningRate,0.01,,children_sentiment
73,gradient,inf,inf,0.0,164.0,0.1170339584350586,LearningRate,0.0005,,stopwords_len_top50
75,gradient,inf,inf,0.0,250.0,0.16903138160705566,Decay,0.0005,0.01,stopwords_len_top50
76,gradient,inf,inf,0.0,165.0,0.11012506484985352,Decay,0.0005,0.0001,stopwords_len_top50
77,gradient,inf,inf,0.0,169.0,0.11263179779052734,Decay,0.0005,0.0005,stopwords_len_top50
78,gradient,inf,inf,0.0,1.0,0.0013990402221679688,Momentum,0.0005,0.7,stopwords_len_top50
79,gradient,inf,inf,0.0,1.0,0.001310110092163086,Momentum,0.0005,0.8,stopwords_len_top50
56,gradient,inf,inf,0.0,168.0,0.02736210823059082,Decay,0.01,0.1,children_sentiment
66,gradient,inf,inf,0.0,189.0,0.031118154525756836,Decay,0.001,0.01,children_sentiment
67,gradient,inf,inf,0.0,142.0,0.023224830627441406,Decay,0.001,0.0001,children_sentiment
68,gradient,inf,inf,0.0,144.0,0.02355504035949707,Decay,0.001,0.0005,children_sentiment
85,gradient,inf,inf,0.0,274.0,0.0500028133392334,Decay,0.0001,0.0001,children_sentiment
69,gradient,inf,inf,0.0,1.0,0.0015099048614501953,Momentum,0.001,0.7,stopwords_len_top50
70,gradient,inf,inf,0.0,1.0,0.0014040470123291016,Momentum,0.001,0.8,stopwords_len_top50
82,gradient,inf,inf,0.0,271.0,0.04342794418334961,LearningRate,0.0001,,children_sentiment
81,gradient,inf,inf,0.0,1.0,0.00040721893310546875,Momentum,0.0005,0.999,children_sentiment
80,gradient,inf,inf,0.0,1.0,0.0004630088806152344,Momentum,0.0005,0.9,children_sentiment
79,gradient,inf,inf,0.0,1.0,0.00040340423583984375,Momentum,0.0005,0.8,children_sentiment
78,gradient,inf,inf,0.0,1.0,0.00046181678771972656,Momentum,0.0005,0.7,children_sentiment
77,gradient,inf,inf,0.0,170.0,0.028005123138427734,Decay,0.0005,0.0005,children_sentiment
76,gradient,inf,inf,0.0,165.0,0.026980161666870117,Decay,0.0005,0.0001,children_sentiment
75,gradient,inf,inf,0.0,250.0,0.04339194297790527,Decay,0.0005,0.01,children_sentiment
71,gradient,inf,inf,0.0,1.0,0.0013949871063232422,Momentum,0.001,0.9,stopwords_len_top50
73,gradient,inf,inf,0.0,164.0,0.026234149932861328,LearningRate,0.0005,,children_sentiment
72,gradient,inf,inf,0.0,1.0,0.00040602684020996094,Momentum,0.001,0.999,children_sentiment
71,gradient,inf,inf,0.0,1.0,0.0004448890686035156,Momentum,0.001,0.9,children_sentiment
70,gradient,inf,inf,0.0,1.0,0.0004949569702148438,Momentum,0.001,0.8,children_sentiment
69,gradient,inf,inf,0.0,1.0,0.00043487548828125,Momentum,0.001,0.7,children_sentiment
88,gradient,inf,inf,0.0,1.0,0.0006761550903320312,Momentum,0.0001,0.8,children_sentiment
19,gradient,inf,inf,1.0,165.0,0.1439058780670166,LearningRate,0.0005,,most_important_features
22,gradient,inf,inf,1.0,166.0,0.14454984664916992,Decay,0.0005,0.0001,most_important_features
21,gradient,inf,inf,1.0,195.0,0.13308191299438477,Decay,0.0005,0.01,most_important_features
86,gradient,inf,inf,0.0,294.0,0.26940488815307617,Decay,0.0001,0.0005,most_important_features
85,gradient,inf,inf,0.0,274.0,0.292072057723999,Decay,0.0001,0.0001,most_important_features
17,gradient,inf,inf,1.0,162.0,0.12625885009765625,Momentum,0.001,0.9,stopwords_len_top50
18,gradient,inf,inf,1.0,166.0,0.11367297172546387,Momentum,0.001,0.999,stopwords_len_top50
82,gradient,inf,inf,0.0,270.0,0.27195310592651367,LearningRate,0.0001,,most_important_features
81,gradient,inf,inf,0.0,1.0,0.0014243125915527344,Momentum,0.0005,0.999,most_important_features
80,gradient,inf,inf,0.0,1.0,0.001428842544555664,Momentum,0.0005,0.9,most_important_features
87,gradient,inf,inf,0.0,1.0,0.0017883777618408203,Momentum,0.0001,0.7,most_important_features
79,gradient,inf,inf,0.0,1.0,0.0014448165893554688,Momentum,0.0005,0.8,most_important_features
77,gradient,inf,inf,0.0,169.0,0.11575198173522949,Decay,0.0005,0.0005,most_important_features
76,gradient,inf,inf,0.0,165.0,0.15157198905944824,Decay,0.0005,0.0001,most_important_features
75,gradient,inf,inf,0.0,250.0,0.17072200775146484,Decay,0.0005,0.01,most_important_features
19,gradient,inf,inf,1.0,165.0,0.1196601390838623,LearningRate,0.0005,,stopwords_len_top50
73,gradient,inf,inf,0.0,164.0,0.15581178665161133,LearningRate,0.0005,,most_important_features
72,gradient,inf,inf,0.0,1.0,0.0016868114471435547,Momentum,0.001,0.999,most_important_features
71,gradient,inf,inf,0.0,1.0,0.0014369487762451172,Momentum,0.001,0.9,most_important_features
78,gradient,inf,inf,0.0,1.0,0.0014438629150390625,Momentum,0.0005,0.7,most_important_features
70,gradient,inf,inf,0.0,1.0,0.0014760494232177734,Momentum,0.001,0.8,most_important_features
88,gradient,inf,inf,0.0,1.0,0.0015420913696289062,Momentum,0.0001,0.8,most_important_features
90,gradient,inf,inf,0.0,1.0,0.002090930938720703,Momentum,0.0001,0.999,most_important_features
1,gradient,inf,inf,1.0,97.0,0.13180804252624512,LearningRate,0.01,,stopwords_len_top50
2,gradient,inf,inf,1.0,130.0,0.10540294647216797,Decay,0.01,0.1,stopwords_len_top50
3,gradient,inf,inf,1.0,103.0,0.09191203117370605,Decay,0.01,0.01,stopwords_len_top50
4,gradient,inf,inf,1.0,97.0,0.07188701629638672,Decay,0.01,0.0001,stopwords_len_top50
5,gradient,inf,inf,1.0,98.0,0.09472107887268066,Decay,0.01,0.0005,stopwords_len_top50
6,gradient,inf,inf,1.0,103.0,0.08363008499145508,Momentum,0.01,0.7,stopwords_len_top50
7,gradient,inf,inf,1.0,105.0,0.07912874221801758,Momentum,0.01,0.8,stopwords_len_top50
89,gradient,inf,inf,0.0,1.0,0.0014772415161132812,Momentum,0.0001,0.9,most_important_features
8,gradient,inf,inf,1.0,106.0,0.10660195350646973,Momentum,0.01,0.9,stopwords_len_top50
10,gradient,inf,inf,1.0,142.0,0.1049809455871582,LearningRate,0.001,,stopwords_len_top50
11,gradient,inf,inf,1.0,313.0,0.2683582305908203,Decay,0.001,0.1,stopwords_len_top50
12,gradient,inf,inf,1.0,160.0,0.10700678825378418,Decay,0.001,0.01,stopwords_len_top50
13,gradient,inf,inf,1.0,142.0,0.09230184555053711,Decay,0.001,0.0001,stopwords_len_top50
14,gradient,inf,inf,1.0,143.0,0.11067795753479004,Decay,0.001,0.0005,stopwords_len_top50
15,gradient,inf,inf,1.0,156.0,0.13499116897583008,Momentum,0.001,0.7,stopwords_len_top50
16,gradient,inf,inf,1.0,159.0,0.10074877738952637,Momentum,0.001,0.8,stopwords_len_top50
9,gradient,inf,inf,1.0,108.0,0.09357523918151855,Momentum,0.01,0.999,stopwords_len_top50
69,gradient,inf,inf,0.0,1.0,0.0014913082122802734,Momentum,0.001,0.7,most_important_features
68,gradient,inf,inf,0.0,144.0,0.12469291687011719,Decay,0.001,0.0005,most_important_features
67,gradient,inf,inf,0.0,142.0,0.19038820266723633,Decay,0.001,0.0001,most_important_features
36,gradient,inf,inf,1.0,411.0,0.5217509269714355,Momentum,0.0001,0.999,stopwords_len_top50
57,gradient,inf,inf,0.0,1000.0,0.20353031158447266,Decay,0.01,0.01,only_children_square
36,gradient,inf,inf,1.0,411.0,0.3521571159362793,Momentum,0.0001,0.999,most_important_features
35,gradient,inf,inf,1.0,380.0,0.29760003089904785,Momentum,0.0001,0.9,most_important_features
34,gradient,inf,inf,1.0,357.0,0.2837202548980713,Momentum,0.0001,0.8,most_important_features
33,gradient,inf,inf,1.0,339.0,0.26511287689208984,Momentum,0.0001,0.7,most_important_features
32,gradient,inf,inf,1.0,280.0,0.2590010166168213,Decay,0.0001,0.0005,most_important_features
35,gradient,inf,inf,1.0,380.0,0.3627138137817383,Momentum,0.0001,0.9,stopwords_len_top50
31,gradient,inf,inf,1.0,273.0,0.18380212783813477,Decay,0.0001,0.0001,most_important_features
94,gradient,inf,inf,0.0,1000.0,0.13160395622253418,Decay,1e-06,0.0001,only_cube
28,gradient,inf,inf,1.0,272.0,0.21882081031799316,LearningRate,0.0001,,most_important_features
27,gradient,inf,inf,1.0,199.0,0.14167022705078125,Momentum,0.0005,0.999,most_important_features
26,gradient,inf,inf,1.0,194.0,0.16558384895324707,Momentum,0.0005,0.9,most_important_features
25,gradient,inf,inf,1.0,189.0,0.13344168663024902,Momentum,0.0005,0.8,most_important_features
24,gradient,inf,inf,1.0,185.0,0.16055011749267578,Momentum,0.0005,0.7,most_important_features
23,gradient,inf,inf,1.0,167.0,0.1140749454498291,Decay,0.0005,0.0005,most_important_features
30,gradient,inf,inf,1.0,1000.0,0.7209711074829102,Decay,0.0001,0.01,most_important_features
34,gradient,inf,inf,1.0,357.0,0.33188295364379883,Momentum,0.0001,0.8,stopwords_len_top50
33,gradient,inf,inf,1.0,339.0,0.3246030807495117,Momentum,0.0001,0.7,stopwords_len_top50
32,gradient,inf,inf,1.0,280.0,0.2679448127746582,Decay,0.0001,0.0005,stopwords_len_top50
66,gradient,inf,inf,0.0,190.0,0.17637181282043457,Decay,0.001,0.01,most_important_features
20,gradient,inf,inf,1.0,1000.0,0.662255048751831,Decay,0.0005,0.1,stopwords_len_top50
64,gradient,inf,inf,0.0,141.0,0.12325286865234375,LearningRate,0.001,,most_important_features
62,gradient,inf,inf,0.0,1.0,0.001461029052734375,Momentum,0.01,0.9,most_important_features
60,gradient,inf,inf,0.0,1.0,0.0016071796417236328,Momentum,0.01,0.7,most_important_features
57,gradient,inf,inf,0.0,111.0,0.14190101623535156,Decay,0.01,0.01,most_important_features
56,gradient,inf,inf,0.0,167.0,0.1599879264831543,Decay,0.01,0.1,most_important_features
21,gradient,inf,inf,1.0,195.0,0.127640962600708,Decay,0.0005,0.01,stopwords_len_top50
22,gradient,inf,inf,1.0,166.0,0.13578510284423828,Decay,0.0005,0.0001,stopwords_len_top50
23,gradient,inf,inf,1.0,167.0,0.1857588291168213,Decay,0.0005,0.0005,stopwords_len_top50
24,gradient,inf,inf,1.0,185.0,0.20011281967163086,Momentum,0.0005,0.7,stopwords_len_top50
25,gradient,inf,inf,1.0,189.0,0.20044589042663574,Momentum,0.0005,0.8,stopwords_len_top50
26,gradient,inf,inf,1.0,194.0,0.20483708381652832,Momentum,0.0005,0.9,stopwords_len_top50
27,gradient,inf,inf,1.0,199.0,0.21084976196289062,Momentum,0.0005,0.999,stopwords_len_top50
28,gradient,inf,inf,1.0,272.0,0.2434239387512207,LearningRate,0.0001,,stopwords_len_top50
30,gradient,inf,inf,1.0,1000.0,1.0084228515625,Decay,0.0001,0.01,stopwords_len_top50
31,gradient,inf,inf,1.0,273.0,0.27020907402038574,Decay,0.0001,0.0001,stopwords_len_top50
20,gradient,inf,inf,1.0,1000.0,0.7159552574157715,Decay,0.0005,0.1,most_important_features
80,gradient,inf,inf,0.0,1.0,0.0012898445129394531,Momentum,0.0005,0.9,stopwords_len_top50
82,gradient,inf,inf,0.0,270.0,0.1945338249206543,LearningRate,0.0001,,stopwords_len_top50
90,gradient,inf,inf,0.0,1.0,0.002772808074951172,Momentum,0.0001,0.999,len_top50
58,gradient,inf,inf,0.0,97.0,0.08827614784240723,Decay,0.01,0.0001,len_top50
60,gradient,inf,inf,0.0,1.0,0.0016896724700927734,Momentum,0.01,0.7,len_top50
62,gradient,inf,inf,0.0,1.0,0.0018489360809326172,Momentum,0.01,0.9,len_top50
64,gradient,inf,inf,0.0,141.0,0.15159392356872559,LearningRate,0.001,,len_top50
37,gradient,inf,inf,1.0,1000.0,0.13457894325256348,LearningRate,1e-06,,only_cube
66,gradient,inf,inf,0.0,189.0,0.1180422306060791,Decay,0.001,0.01,len_top50
67,gradient,inf,inf,0.0,142.0,0.09601593017578125,Decay,0.001,0.0001,len_top50
56,gradient,inf,inf,0.0,168.0,0.14809894561767578,Decay,0.01,0.1,len_top50
68,gradient,inf,inf,0.0,144.0,0.13302016258239746,Decay,0.001,0.0005,len_top50
70,gradient,inf,inf,0.0,1.0,0.0012929439544677734,Momentum,0.001,0.8,len_top50
36,gradient,inf,inf,1.0,411.0,0.1283421516418457,Momentum,0.0001,0.999,children_sentiment_top10
35,gradient,inf,inf,1.0,380.0,0.14280223846435547,Momentum,0.0001,0.9,children_sentiment_top10
34,gradient,inf,inf,1.0,357.0,0.11777615547180176,Momentum,0.0001,0.8,children_sentiment_top10
33,gradient,inf,inf,1.0,339.0,0.1272749900817871,Momentum,0.0001,0.7,children_sentiment_top10
32,gradient,inf,inf,1.0,280.0,0.08464813232421875,Decay,0.0001,0.0005,children_sentiment_top10
31,gradient,inf,inf,1.0,273.0,0.07418322563171387,Decay,0.0001,0.0001,children_sentiment_top10
69,gradient,inf,inf,0.0,1.0,0.0019469261169433594,Momentum,0.001,0.7,len_top50
30,gradient,inf,inf,1.0,1000.0,0.28428077697753906,Decay,0.0001,0.01,children_sentiment_top10
36,gradient,inf,inf,1.0,411.0,0.3073270320892334,Momentum,0.0001,0.999,len_top50
34,gradient,inf,inf,1.0,357.0,0.26229405403137207,Momentum,0.0001,0.8,len_top50
70,gradient,inf,inf,0.0,1.0,0.0007188320159912109,Momentum,0.001,0.8,children_sentiment_top10
69,gradient,inf,inf,0.0,1.0,0.0006411075592041016,Momentum,0.001,0.7,children_sentiment_top10
68,gradient,inf,inf,0.0,144.0,0.03679513931274414,Decay,0.001,0.0005,children_sentiment_top10
